Start Date,Class,Hedge Type,Time Of Use,Number Of Hours,Bid MW,Bid Price,Bid MWHs,Bid MWHs Bid Price,Awarded Mw,Clearing Price,Awarded MWHs,Awarded MWHs Clearing Price,Weighted Avg Clear Price,Weighted Avg Bid Price,Auction,Market ID
11/01/2020,BUY,OBL,PeakWD,849280,31353.6,-19208.19,12248640.0,-13047653.7,6552.7,1761.1,2771788.8,2610591.27,0.94,-1.07,2020.2nd6.AnnualAuction.Seq2,5506
09/01/2020,SELL,OPT,PeakWE,312720,7446.6,10427.35,1331731.2,4426221.33,1434.6,6776.98,231152.0,598995.77,2.59,3.32,2020.2nd6.AnnualAuction.Seq2,5506
09/01/2020,SELL,OBL,Off-peak,67794,1295.9,73.52,382793.5,527074.38,293.2,-261.76,89175.2,91880.53,1.03,1.38,2020.2nd6.AnnualAuction.Seq2,5506
08/01/2020,SELL,OBL,Off-peak,21576,390.5,60.75,96844.0,309339.33,100.2,-226.28,24849.6,3294.5,0.13,3.19,2020.2nd6.AnnualAuction.Seq2,5506
06/01/2021,SELL,OPT,Off-peak,226800,5461.9,3578.45,1310856.0,2103643.2,1137.0,1627.82,272880.0,229823.64,0.84,1.6,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,BUY,OPT,PeakWD,3886432,145462.1,7716.71,53958643.2,21350847.26,6709.4,28664.01,2444960.0,1744596.82,0.71,0.4,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,SELL,OPT,Off-peak,222712,4783.7,3818.05,1192642.4,2277193.9,758.0,1479.42,182749.6,307051.46,1.68,1.91,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,BUY,OPT,Off-peak,2559456,103939.1,7131.62,30532160.8,12800220.3,6735.5,27906.25,1886980.0,907332.48,0.48,0.42,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,BUY,OPT,Off-peak,1878941,86412.3,6144.34,24663626.9,11190360.58,6361.7,19926.75,1747293.5,915298.71,0.52,0.45,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,SELL,OBL,Off-peak,21527,600.6,30.48,137004.4,100745.5,105.2,-10.27,23564.8,-3103.31,-0.13,0.74,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,BUY,OPT,PeakWE,1174176,89322.8,5526.36,12477489.6,5002283.07,6799.8,20316.63,879152.0,513661.86,0.58,0.4,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,BUY,OBL,PeakWE,427040,28702.8,-19650.93,5492481.6,-12219733.44,3889.6,2201.29,754827.2,907716.97,1.2,-2.22,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,BUY,OPT,PeakWE,2007616,115205.9,7665.06,23516916.8,10660168.85,7213.9,32638.09,1395483.2,1000306.22,0.72,0.45,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,BUY,OPT,PeakWD,3938128,157366.2,8543.88,63307481.6,27155548.51,7558.0,29747.52,3115971.2,2445487.34,0.78,0.43,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,SELL,OPT,PeakWD,581936,6367.9,5308.58,2579316.8,6070815.22,1142.8,2252.36,446956.8,629220.98,1.41,2.35,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,BUY,OBL,Off-peak,842434,29250.8,-16160.35,10558803.6,-13680202.2,3078.0,2481.54,1046722.8,759646.07,0.73,-1.3,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,BUY,OPT,PeakWD,4789088,165533.0,10518.01,61753065.6,30316288.48,8075.5,43647.02,2903952.0,2558732.58,0.88,0.49,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,BUY,OBL,PeakWD,1432880,36039.7,-24734.79,18862689.6,-32683005.7,5361.6,3242.69,2829337.6,3476998.27,1.23,-1.73,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,BUY,OBL,PeakWD,689216,27836.0,-19437.65,9798272.0,-15804890.46,5026.0,2898.48,1769152.0,1694660.72,0.96,-1.61,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,BUY,OPT,Off-peak,1317840,91287.1,4229.7,21908904.0,5991094.56,5470.7,15072.04,1312968.0,516399.24,0.39,0.27,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,SELL,OBL,PeakWD,90336,814.7,244.0,345606.4,500494.94,164.1,264.45,62966.4,358286.09,5.69,1.45,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,SELL,OPT,PeakWE,157360,5705.5,3165.19,811360.0,1320407.38,581.7,1395.23,82726.4,154419.42,1.87,1.63,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,SELL,OBL,Off-peak,60512,1033.5,11.07,321324.0,78394.12,130.3,-232.14,39898.4,13900.69,0.35,0.24,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,BUY,OPT,Off-peak,20576386,214267.0,14192.35,187824357.7,56363262.1,14644.8,61145.3,13269896.5,4593590.08,0.35,0.3,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,SELL,OBL,PeakWE,15360,603.1,39.44,77196.8,46115.97,111.7,54.14,14297.6,96243.34,6.73,0.6,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,SELL,OBL,PeakWD,121248,1047.4,146.45,585747.2,699102.34,232.7,161.11,127880.0,415697.9,3.25,1.19,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,SELL,OPT,Off-peak,294032,4960.1,4123.74,1392344.8,2456170.18,1144.9,1579.13,303039.2,447234.54,1.48,1.76,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,SELL,OPT,Off-peak,220192,5678.5,3952.62,1271984.0,1724319.74,683.4,1480.38,153081.6,255698.13,1.67,1.36,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,SELL,OBL,PeakWD,32352,522.6,103.13,186441.6,307143.78,57.3,38.92,20774.4,35733.97,1.72,1.65,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,BUY,OBL,Off-peak,780408,29704.9,-16653.59,9175359.2,-12595499.49,4036.9,1772.7,1210719.2,906275.01,0.75,-1.37,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,BUY,OPT,PeakWD,2672032,148746.9,6537.74,52358908.8,19688560.67,6034.2,26934.69,2124038.4,1955585.23,0.92,0.38,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,BUY,OBL,PeakWD,1178944,34905.7,-25714.69,14072732.8,-31184051.39,5853.6,2635.48,2291468.8,1759250.02,0.77,-2.22,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,SELL,OBL,PeakWE,13920,656.8,59.37,84598.4,46566.53,107.8,13.14,13798.4,6347.95,0.46,0.55,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,SELL,OBL,Off-peak,90072,1283.0,437.88,472701.0,514738.51,228.1,-151.85,82894.3,46880.32,0.57,1.09,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,SELL,OPT,PeakWD,5208048,18954.9,12796.59,22726718.4,43420771.66,2894.4,5397.93,3321779.2,3115519.89,0.94,1.91,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,SELL,OPT,PeakWE,109952,5072.5,2473.73,649280.0,838489.6,1132.2,1332.74,144921.6,126966.39,0.88,1.29,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,BUY,OPT,Off-peak,1236045,83966.9,4262.58,18880044.8,5981056.34,6030.9,13541.52,1352900.7,541602.58,0.4,0.32,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,BUY,OPT,PeakWE,782208,99728.6,5025.49,12765260.8,4745334.78,5867.4,20089.18,751027.2,625749.6,0.83,0.37,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,SELL,OPT,PeakWD,337568,6027.6,3652.57,2121715.2,4894367.46,1390.6,1828.01,489491.2,791343.37,1.62,2.31,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,BUY,OBL,PeakWE,1431168,48051.9,-26079.41,19821729.6,-17058268.14,6743.3,1664.19,2428492.8,2494299.95,1.03,-0.86,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,SELL,OPT,PeakWD,460608,6607.9,4365.32,2463539.2,4663411.55,1241.9,1850.72,447699.2,597269.13,1.33,1.89,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,BUY,OBL,PeakWD,3120016,54138.3,-28768.35,47218523.2,-18606056.24,7474.1,2912.14,5770254.4,6914902.19,1.2,-0.39,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,BUY,OBL,PeakWE,223232,24834.8,-16920.88,3178854.4,-7763532.67,4101.5,781.07,524992.0,265151.6,0.51,-2.44,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,SELL,OBL,PeakWD,33088,488.7,61.62,172022.4,207568.42,92.6,35.46,32595.2,217560.09,6.67,1.21,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,BUY,OPT,PeakWE,14615056,238075.5,14160.96,129167918.4,37871077.26,15070.7,69533.0,7884137.6,3373023.66,0.43,0.29,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,SELL,OBL,Off-peak,257204,2173.2,709.22,1957894.6,5089152.96,265.5,141.42,168808.1,168426.16,1.0,2.6,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,BUY,OPT,Off-peak,1911048,79148.0,5261.89,20373372.0,7509804.73,5603.1,18450.55,1352210.4,619752.29,0.46,0.37,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,SELL,OPT,PeakWE,148480,7236.9,3115.81,926323.2,1487317.89,806.2,1777.62,103193.6,172993.34,1.68,1.61,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,SELL,OPT,PeakWD,429472,6021.9,4638.9,2095616.0,4618407.1,1406.5,1981.6,475952.0,690681.34,1.45,2.2,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,SELL,OBL,PeakWE,49824,1138.4,106.97,231638.4,103703.94,243.7,-41.96,52720.0,93958.74,1.78,0.45,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,BUY,OPT,PeakWD,2454864,147801.3,6189.09,47449164.8,16402100.99,7249.4,23842.22,2323912.0,1616671.76,0.7,0.35,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,SELL,OPT,PeakWD,420528,7333.9,4082.86,2347032.0,3796918.72,1605.3,2149.67,513696.0,706298.14,1.37,1.62,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,SELL,OBL,PeakWE,168688,1779.5,607.64,1007446.4,3037486.18,377.7,400.48,199035.2,576304.33,2.9,3.02,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,SELL,OBL,Off-peak,26400,657.2,45.14,157728.0,84142.8,103.0,-28.04,24720.0,930.19,0.04,0.53,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,SELL,OPT,PeakWE,213616,6246.3,4643.0,933044.8,2004603.41,751.7,2169.95,108811.2,191007.31,1.76,2.15,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,BUY,OBL,Off-peak,307484,20477.2,-13439.7,4625424.8,-6088340.06,2761.7,1264.98,618620.8,370954.48,0.6,-1.32,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,BUY,OPT,PeakWD,37478208,296109.3,19438.65,309587950.4,111375698.96,15066.3,94607.45,16785035.2,9027767.05,0.54,0.36,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,SELL,OPT,Off-peak,290563,5228.3,4266.42,1495492.5,2624675.74,841.6,1872.71,222778.4,329100.37,1.48,1.76,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,SELL,OPT,PeakWE,2103200,17216.3,10521.1,9303171.2,17544916.21,2480.8,4114.17,1496508.8,953994.61,0.64,1.89,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,BUY,OPT,PeakWE,739712,89439.9,4384.5,11467953.6,4021284.99,6740.4,16394.21,863027.2,406312.36,0.47,0.35,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,SELL,OBL,PeakWD,21488,296.7,11.33,97704.0,56252.0,57.6,-39.11,18432.0,1992.0,0.11,0.58,2021.1st6.AnnualAuction.Seq3,5545
06/01/2021,BUY,OBL,Off-peak,559680,29337.7,-21296.84,7041048.0,-26744633.04,3524.1,-1319.86,845784.0,388414.87,0.46,-3.8,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,BUY,OBL,PeakWE,179840,20623.1,-14893.21,2649740.8,-4549044.99,3860.0,1089.23,495360.0,315612.23,0.64,-1.72,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,BUY,OBL,Off-peak,2263649,49160.3,-20031.15,33762724.7,1137478.66,6395.4,3998.04,4079730.6,3974344.85,0.97,0.03,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,BUY,OBL,PeakWD,520272,26284.9,-19015.69,8443662.4,-12291931.9,4126.2,1397.98,1320384.0,1162877.73,0.88,-1.46,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,BUY,OBL,PeakWD,694144,23982.2,-18010.01,9291548.8,-12892566.37,3801.5,2967.13,1614790.4,1976648.54,1.22,-1.39,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,BUY,OBL,Off-peak,398616,18405.9,-13066.0,4812100.0,-5727698.35,2671.3,1689.07,717972.0,591683.91,0.82,-1.19,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,SELL,OPT,Off-peak,3303586,15658.2,10828.68,14424696.6,20849133.77,2258.9,4301.01,2266668.1,1580726.32,0.7,1.45,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,BUY,OBL,PeakWE,213408,20551.9,-14236.7,2980886.4,-4738176.69,2914.2,2045.0,511137.6,641500.83,1.26,-1.59,2021.1st6.AnnualAuction.Seq3,5545
03/01/2021,BUY,OPT,PeakWE,1081952,97535.9,6364.95,14625076.8,6665799.92,7450.5,21716.85,1039800.0,674265.96,0.65,0.46,2021.1st6.AnnualAuction.Seq3,5545
04/01/2021,SELL,OBL,Off-peak,27384,663.5,-7.86,161804.0,94414.48,121.7,-46.63,29208.0,-676.71,-0.02,0.58,2021.1st6.AnnualAuction.Seq3,5545
01/01/2021,SELL,OBL,PeakWD,327152,1892.9,738.15,2719900.8,13647401.44,318.7,511.73,337473.6,1251016.94,3.71,5.02,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,SELL,OBL,PeakWE,49824,1136.2,166.41,239958.4,186993.82,171.7,-31.21,37656.0,120803.11,3.21,0.78,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,BUY,OBL,PeakWE,491824,29057.6,-19964.11,6025331.2,-13956218.75,3936.9,1265.62,832363.2,575076.59,0.69,-2.32,2021.1st6.AnnualAuction.Seq3,5545
02/01/2021,SELL,OBL,PeakWE,8960,345.2,-26.14,44185.6,27830.91,94.7,-16.96,12121.6,378.01,0.03,0.63,2021.1st6.AnnualAuction.Seq3,5545
05/01/2021,SELL,OPT,PeakWE,203632,6520.3,2876.55,1215297.6,2174210.7,619.4,1563.42,114377.6,205450.97,1.8,1.79,2021.1st6.AnnualAuction.Seq3,5545
08/01/2021,BUY,OBL,PeakWD,559712,30047.5,-14712.69,10599968.0,-13640913.79,5804.9,1631.2,2048028.8,1911008.21,0.93,-1.29,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,SELL,OPT,PeakWE,140400,4086.4,2366.85,588441.6,1115549.71,710.4,766.95,102297.6,92801.7,0.91,1.9,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,BUY,OPT,Off-peak,1265048,79471.4,3344.06,19708907.2,5592093.22,5622.7,8439.05,1394429.6,681046.57,0.49,0.28,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,SELL,OBL,PeakWE,13616,398.1,42.85,64801.6,22883.94,49.3,-15.55,7099.2,7351.37,1.04,0.35,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,BUY,OBL,PeakWE,211968,23211.7,-14415.83,3351796.8,-4868633.49,5609.6,898.27,808982.4,552478.8,0.68,-1.45,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,SELL,OPT,Off-peak,357616,5146.4,2218.44,1276307.2,1416099.34,679.6,711.56,168540.8,109187.02,0.65,1.11,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,SELL,OBL,PeakWE,75840,885.8,61.35,411324.8,467291.12,133.2,-162.11,71092.8,47804.85,0.67,1.14,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,SELL,OBL,PeakWD,34112,442.4,38.56,183790.4,52175.94,69.6,-19.03,30929.6,24109.63,0.78,0.28,2021.2nd6.AnnualAuction.Seq4,5585
09/01/2021,SELL,OPT,PeakWE,267040,5496.6,3389.86,1013755.2,2443602.64,1043.2,1153.75,153608.0,172314.26,1.12,2.41,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,BUY,OBL,Off-peak,398288,23496.3,-13002.76,5827082.4,-8950730.44,2798.2,1617.45,693953.6,320766.32,0.46,-1.54,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,BUY,OPT,PeakWD,3982336,157325.1,6519.9,59948286.4,22764216.56,8146.8,22943.09,3049606.4,1835038.04,0.6,0.38,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,SELL,OPT,PeakWD,460768,5443.4,2537.98,1916076.8,2553245.38,1012.4,1130.37,356364.8,506733.48,1.42,1.33,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,SELL,OBL,PeakWE,17904,513.6,52.54,111352.0,114576.1,38.3,-20.15,6444.8,5392.33,0.84,1.03,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,BUY,OPT,Off-peak,1810252,90595.1,4271.81,23576933.5,7909033.06,6501.3,11908.82,1667079.7,960375.83,0.58,0.34,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,BUY,OBL,Off-peak,528805,25270.6,-13621.3,6907945.0,-8645454.81,4361.4,1637.23,1384359.8,1019748.55,0.74,-1.25,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,BUY,OPT,PeakWE,1230736,100770.8,3728.82,18119376.0,5844798.66,6464.9,12139.69,1145627.2,705058.74,0.62,0.32,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,SELL,OPT,Off-peak,3271747,12566.6,7597.25,12693712.5,11839750.16,2110.7,1522.43,2470721.8,688145.19,0.28,0.93,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,SELL,OPT,PeakWD,3922912,11567.3,8035.94,14692784.0,20985163.78,1823.9,2180.84,2385281.6,1157561.21,0.49,1.43,2021.2nd6.AnnualAuction.Seq4,5585
09/01/2021,BUY,OPT,Off-peak,5134701,133379.7,4926.81,56736346.3,14123285.56,6407.9,17975.37,2173927.9,1098912.51,0.51,0.25,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,SELL,OBL,PeakWE,10944,320.6,48.3,46166.4,18618.34,77.1,-129.42,11102.4,7867.72,0.71,0.4,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,SELL,OPT,Off-peak,235002,5074.4,2940.12,1307637.4,1741005.88,787.5,1114.29,195642.3,165586.79,0.85,1.33,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,SELL,OPT,PeakWE,214416,6152.3,3331.82,1052283.2,1801330.74,815.4,1305.39,133428.8,185736.48,1.39,1.71,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,SELL,OBL,Off-peak,168558,1465.4,114.82,1287568.1,1442786.89,168.9,-39.85,118165.4,48648.18,0.41,1.12,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,BUY,OBL,PeakWD,849152,29988.2,-18225.34,11625646.4,-19123548.08,4472.7,437.69,2005000.0,2049935.98,1.02,-1.64,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,SELL,OBL,Off-peak,23560,467.0,39.57,115816.0,87170.02,76.3,-51.14,18922.4,-2781.16,-0.15,0.75,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,SELL,OPT,PeakWD,411424,7604.2,2518.99,2798345.6,4715342.61,1295.9,1006.55,476891.2,469840.53,0.99,1.69,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,BUY,OPT,Off-peak,1190614,84094.3,2401.95,21033976.8,4604210.81,5385.5,6134.99,1369627.0,584927.07,0.43,0.22,2021.2nd6.AnnualAuction.Seq4,5585
09/01/2021,BUY,OBL,PeakWD,985488,37851.2,-18678.24,17684278.4,-12968312.08,6770.0,1999.37,3578539.2,4265315.49,1.19,-0.73,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,SELL,OBL,Off-peak,35324,768.8,112.87,213533.3,167281.03,65.8,7.88,21066.1,11191.14,0.53,0.78,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,SELL,OBL,PeakWD,27456,345.8,152.72,121721.6,165051.39,64.4,37.96,22668.8,8271.25,0.36,1.36,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,BUY,OPT,Off-peak,23450445,224172.1,8366.99,204256813.1,42100222.94,14339.1,30532.84,13791679.7,3900486.07,0.28,0.21,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,BUY,OPT,PeakWD,34261440,290938.2,13788.43,294415286.4,88669570.85,12254.7,57564.17,13538425.6,6681268.58,0.49,0.3,2021.2nd6.AnnualAuction.Seq4,5585
09/01/2021,SELL,OBL,PeakWD,83616,793.0,375.61,483577.6,2545437.41,117.1,78.3,40756.8,47513.49,1.17,5.26,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,BUY,OBL,PeakWD,653568,25994.0,-15645.64,9565792.0,-18369715.81,2834.1,1900.08,1042948.8,968297.78,0.93,-1.92,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,BUY,OBL,Off-peak,320867,23293.8,-13071.08,5780770.4,-8427938.73,3243.2,698.87,804313.6,417966.82,0.52,-1.46,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,BUY,OBL,PeakWD,3362464,58183.6,-23430.19,50287904.0,-25102339.7,9648.4,396.68,7639288.0,9785017.42,1.28,-0.5,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,BUY,OPT,PeakWE,755312,95265.6,3074.28,13781201.6,4259440.8,5732.3,8618.42,825451.2,591466.16,0.72,0.31,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,BUY,OPT,PeakWD,2725776,139062.1,5135.52,51174852.8,16765958.56,6584.1,15217.45,2422948.8,1598358.04,0.66,0.33,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,SELL,OBL,PeakWE,10112,413.3,45.04,52902.4,21075.97,69.4,-1.05,8883.2,8996.54,1.01,0.4,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,SELL,OBL,Off-peak,25048,507.5,120.33,125860.0,150107.7,42.3,32.36,10490.4,-32.51,-0.0,1.19,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,BUY,OBL,PeakWE,413792,28397.4,-17239.2,6008246.4,-15229248.67,4547.3,771.99,987710.4,818343.57,0.83,-2.53,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,SELL,OPT,PeakWD,445040,7569.5,3741.8,2641792.0,4905082.48,1251.5,1287.11,423889.6,440859.36,1.04,1.86,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,SELL,OPT,Off-peak,262339,5683.7,2985.37,1461978.1,1931409.74,1003.3,1081.98,253525.7,183521.62,0.72,1.32,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,BUY,OBL,PeakWE,212992,23005.7,-15330.01,2944729.6,-6007193.86,2892.4,1283.37,370227.2,220837.6,0.6,-2.04,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,SELL,OPT,PeakWE,142848,6836.4,3072.31,875059.2,1115354.62,902.1,974.96,115468.8,109726.4,0.95,1.27,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,SELL,OPT,PeakWE,1714016,11987.6,7325.47,6787966.4,9507125.44,2295.3,1920.03,1469640.0,484035.48,0.33,1.4,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,SELL,OPT,Off-peak,213032,5620.7,2872.13,1393933.6,2052002.84,743.9,769.8,184487.2,141077.87,0.76,1.47,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,SELL,OPT,PeakWE,184720,5754.8,3720.58,879033.6,1582873.09,816.6,1145.16,118857.6,126121.9,1.06,1.8,2021.2nd6.AnnualAuction.Seq4,5585
12/01/2021,SELL,OBL,PeakWD,33856,479.1,98.71,176308.8,222623.81,37.3,61.49,13726.4,27492.16,2.0,1.26,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,BUY,OBL,PeakWD,992560,31884.7,-16911.8,15263620.8,-24456836.91,3645.7,1680.72,1632209.6,1757850.59,1.08,-1.6,2021.2nd6.AnnualAuction.Seq4,5585
09/01/2021,BUY,OBL,Off-peak,580285,32438.4,-14424.24,10377956.6,-9540266.93,4127.3,2377.21,1474803.6,1267960.51,0.86,-0.92,2021.2nd6.AnnualAuction.Seq4,5585
09/01/2021,BUY,OPT,PeakWD,11106080,209485.1,8934.82,124431152.0,39653307.97,7316.8,37473.86,3653681.6,2331328.98,0.64,0.32,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,SELL,OBL,PeakWD,155200,1134.2,129.17,1353204.8,2734661.87,85.6,-93.13,81699.2,19767.51,0.24,2.02,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,BUY,OBL,Off-peak,647329,26479.7,-13866.73,9042599.0,-8909303.94,3682.6,1912.15,1336052.2,1125825.95,0.84,-0.99,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,SELL,OPT,PeakWD,516928,7177.2,3882.46,2622179.2,4822515.74,1291.6,1309.6,463334.4,523902.07,1.13,1.84,2021.2nd6.AnnualAuction.Seq4,5585
09/01/2021,BUY,OBL,PeakWE,404960,31972.9,-18782.73,6181019.2,-7312504.27,6513.2,-93.88,1268836.8,1115022.4,0.88,-1.18,2021.2nd6.AnnualAuction.Seq4,5585
09/01/2021,SELL,OBL,Off-peak,64060,733.3,293.24,350574.3,1633201.21,110.8,43.06,26666.4,24746.68,0.93,4.66,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,SELL,OBL,Off-peak,32923,665.7,115.09,178909.7,174028.0,70.9,-56.7,17086.9,5229.94,0.31,0.97,2021.2nd6.AnnualAuction.Seq4,5585
09/01/2021,SELL,OBL,PeakWE,31200,540.8,175.08,120435.2,392160.82,80.2,-109.68,12836.8,2422.15,0.19,3.26,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,BUY,OBL,PeakWE,1459264,50978.4,-23677.56,20714785.6,-16808486.69,9205.9,-516.62,3343161.6,3197470.21,0.96,-0.81,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,BUY,OPT,PeakWE,14084560,237424.1,9699.73,119873896.0,28587490.46,13772.5,41187.48,7012368.0,2606942.43,0.37,0.24,2021.2nd6.AnnualAuction.Seq4,5585
08/01/2021,BUY,OPT,PeakWD,2522720,151377.6,4822.23,53473360.0,17124196.83,5983.0,15790.02,2112620.8,1609566.53,0.76,0.32,2021.2nd6.AnnualAuction.Seq4,5585
07/01/2021,BUY,OBL,Off-peak,2361724,51860.4,-18057.05,36963783.1,-17553645.82,7440.4,571.05,4661895.5,3231815.77,0.69,-0.47,2021.2nd6.AnnualAuction.Seq4,5585
10/01/2021,BUY,OPT,Off-peak,1881223,89711.5,3812.74,25106733.4,7674904.3,5973.8,12620.03,1634914.7,834464.22,0.51,0.31,2021.2nd6.AnnualAuction.Seq4,5585
11/01/2021,BUY,OBL,PeakWE,347808,24986.1,-18131.72,4046369.6,-7566865.49,4499.0,-217.22,828809.6,501068.56,0.6,-1.87,2021.2nd6.AnnualAuction.Seq4,5585
