 Start Date, Class, Hedge Type, Time Of Use, Number Of Hours, Bid MW, Bid Price,Bid MWHs,Bid MWHs Bid Price, Awarded Mw, Clearing Price,Awarded MWHs,Awarded MWHs Clearing Price,Weighted Avg Bid Price,Weighted Avg Clear Price,Auction
9/1/2024,SELL,OBL,PeakWE,66016,1565.4,669.48,303385.6,1106004.352,237.4,1.099115,52320,103767.7044,1.983327683,3.645540039,2024_2nd6_Annual_Seq3
9/1/2024,SELL,OPT,Off-peak,1027262,8848.9,5816.64,3241108.7,5831244.463,1578.9,2838.172151,580723.5,579321.0492,0.997584994,1.799151156,2024_2nd6_Annual_Seq3
9/1/2024,SELL,OPT,PeakWD,1594336,12158.5,7310.2,5885476.8,11652533.23,2517.4,4403.327012,1166747.2,1925800.897,1.650572546,1.979879223,2024_2nd6_Annual_Seq3
9/1/2024,SELL,OPT,PeakWE,567424,9772.6,5015.16,2306713.6,3963326.912,2126.7,2928.634065,486070.4,802705.4283,1.651418042,1.718170349,2024_2nd6_Annual_Seq3
10/1/2024,BUY,OBL,Off-peak,747619,20229.4,-57789.93,7232971,-7444532.867,6239.8,5133.508506,2126894.9,3189020.941,1.499378714,-1.02924965,2024_2nd6_Annual_Seq3
10/1/2024,BUY,OBL,PeakWD,1446592,26741.8,-773907.98,13352310.4,-270056044.9,7460.2,5128.820569,3771787.2,9037625.574,2.396112266,-20.22541694,2024_2nd6_Annual_Seq3
10/1/2024,BUY,OBL,PeakWE,567296,26039.2,-774470.07,4760185.6,-95156187.78,7909.1,4409.863686,1449948.8,2585723.998,1.783320899,-19.99001631,2024_2nd6_Annual_Seq3
10/1/2024,BUY,OPT,Off-peak,3530175,96310.3,10303.41,30022249.5,18900181.35,12855,28063.42835,3837598.7,2183863.887,0.569070415,0.629539147,2024_2nd6_Annual_Seq3
10/1/2024,BUY,OPT,PeakWD,6115488,162301.3,13337.85,68002152,43443834.11,14516.7,36238.40231,6265062.4,4302190.719,0.68669559,0.638859695,2024_2nd6_Annual_Seq3
10/1/2024,BUY,OPT,PeakWE,1913248,109266.9,9734.73,17811395.2,11442111.3,14082.3,27216.57583,2236102.4,1412483.932,0.631672294,0.642403987,2024_2nd6_Annual_Seq3
10/1/2024,SELL,OBL,Off-peak,185162,1139.2,1861.43,446806.6,1802693.703,237.8,894.137622,115113.5,73207.73747,0.635961355,4.034617445,2024_2nd6_Annual_Seq3
10/1/2024,SELL,OBL,PeakWD,249280,1250.4,1772.75,738360,3540322.784,179.4,902.484279,93443.2,276011.6319,2.953790452,4.794846395,2024_2nd6_Annual_Seq3
10/1/2024,SELL,OBL,PeakWE,84960,1333.1,1360.12,331836.8,1152847.936,200.5,588.899325,33008,41572.61932,1.259471017,3.474141313,2024_2nd6_Annual_Seq3
10/1/2024,SELL,OPT,Off-peak,871191,5508.6,4783.35,1951967.9,3293857.601,911.7,2400.529849,284916.4,448743.8466,1.575001813,1.687454799,2024_2nd6_Annual_Seq3
10/1/2024,SELL,OPT,PeakWD,1371040,8090.2,7211.69,3736635.2,7338146.256,2036.7,3561.25244,900897.6,1369866.49,1.520557376,1.963838016,2024_2nd6_Annual_Seq3
10/1/2024,SELL,OPT,PeakWE,355072,6038.1,3912.12,1077708.8,2100891.328,1612.5,2365.447099,250832,422126.417,1.68290496,1.949405376,2024_2nd6_Annual_Seq3
11/1/2024,BUY,OBL,Off-peak,1157880,24182.7,-61257.65,8139316.3,-19054747.85,4920.4,7644.201619,1224306,714714.6767,0.583771277,-2.341074748,2024_2nd6_Annual_Seq3
11/1/2024,BUY,OBL,PeakWD,1617024,26620.7,-835892.11,11301745.6,-274541198.4,5671.7,6554.563825,1942153.6,2558223.109,1.317209467,-24.29192871,2024_2nd6_Annual_Seq3
11/1/2024,BUY,OBL,PeakWE,770400,26914,-778699.63,5667600,-129011903.4,5763.2,5752.887735,980240,1070722.084,1.092306052,-22.76305727,2024_2nd6_Annual_Seq3
11/1/2024,BUY,OPT,Off-peak,2758600,115108.4,9766.13,35399910,21628928.83,12835.7,21112.86233,3505778.1,2420403.987,0.690404218,0.610988243,2024_2nd6_Annual_Seq3
11/1/2024,BUY,OPT,PeakWD,4590720,183182,12478.54,68561588.8,40596787.2,16774.9,31694.50528,5881712,3825629.138,0.650427824,0.592121447,2024_2nd6_Annual_Seq3
11/1/2024,BUY,OPT,PeakWE,1815200,125210.4,8792.86,24880464,13434399.68,14022.2,22865.48427,2518560,1447447.75,0.574712435,0.539957763,2024_2nd6_Annual_Seq3
11/1/2024,SELL,OBL,Off-peak,56091,1191.6,585.21,366114,1729097.399,236.1,176.993689,81328.1,134583.0802,1.65481648,4.722838785,2024_2nd6_Annual_Seq3
11/1/2024,SELL,OBL,PeakWD,74592,1119.7,311.37,461220.8,1516533.04,150.5,-43.724781,67345.6,127363.5255,1.891192973,3.288084666,2024_2nd6_Annual_Seq3
11/1/2024,SELL,OBL,PeakWE,30720,1040.7,571.1,203536,1077455.84,193.9,83.725333,43296,31754.21552,0.73342146,5.293686817,2024_2nd6_Annual_Seq3
11/1/2024,SELL,OPT,Off-peak,725051,7010.3,5943.53,2279945.5,6476111.004,1320.7,2640.227968,442586.3,450858.2746,1.018690083,2.84046746,2024_2nd6_Annual_Seq3
11/1/2024,SELL,OPT,PeakWD,1091488,9964.3,6326.18,3843742.4,8442056,2077.3,3383.211498,801824,1078913.555,1.345574035,2.196311595,2024_2nd6_Annual_Seq3
11/1/2024,SELL,OPT,PeakWE,484480,8588,5303.94,1713600,3419657.12,1874.3,2674.658567,372048,501525.1705,1.348012005,1.995598226,2024_2nd6_Annual_Seq3
12/1/2024,BUY,OBL,Off-peak,315208,17646.8,-113995.18,4376406.4,-25644244.58,4752.1,2336.530709,1178520.8,834021.3262,0.707684859,-5.859657955,2024_2nd6_Annual_Seq3
12/1/2024,BUY,OBL,PeakWD,790944,20584.7,-829801.21,6916459.2,-276246158.2,5671.1,3531.086069,1905489.6,2198268.557,1.153650252,-39.94040161,2024_2nd6_Annual_Seq3
12/1/2024,BUY,OBL,PeakWE,358560,20890.9,-829855.51,3342544,-131582265.6,6039.4,2451.53459,966304,1085191.312,1.123033033,-39.36590381,2024_2nd6_Annual_Seq3
12/1/2024,BUY,OPT,Off-peak,1576784,78578.6,6069,19487492.8,9388529.552,10626,12964.74854,2635248,1226838.021,0.46554936,0.48177206,2024_2nd6_Annual_Seq3
12/1/2024,BUY,OPT,PeakWD,3073392,142763.1,8451.55,47968401.6,22960304.98,14609.7,19561.53603,4908859.2,2499999.458,0.509283187,0.478654785,2024_2nd6_Annual_Seq3
12/1/2024,BUY,OPT,PeakWE,961120,88595,5135.84,14175200,5902500.48,12872.6,11824.87971,2059616,818107.9694,0.397213835,0.416396275,2024_2nd6_Annual_Seq3
12/1/2024,SELL,OBL,Off-peak,33728,1048.7,591.67,260077.6,1592414.448,183.5,161.674992,45508,103558.5596,2.275612192,6.122843521,2024_2nd6_Annual_Seq3
12/1/2024,SELL,OBL,PeakWD,38304,945,461.38,317520,1718774.4,195.2,194.084276,65587.2,186670.2042,2.846137724,5.413121693,2024_2nd6_Annual_Seq3
12/1/2024,SELL,OBL,PeakWE,16960,801.2,487.19,128192,823809.28,132.6,130.448807,21216,18050.26542,0.850785512,6.426370444,2024_2nd6_Annual_Seq3
12/1/2024,SELL,OPT,Off-peak,293384,5367.5,1872.81,1331140,1883063.752,1184,1181.767208,293632,344064.2697,1.171753316,1.414624872,2024_2nd6_Annual_Seq3
12/1/2024,SELL,OPT,PeakWD,751968,8966.5,3964.05,3012744,4909765.056,1627.9,2607.237821,546974.4,719261.3097,1.31498167,1.629665533,2024_2nd6_Annual_Seq3
12/1/2024,SELL,OPT,PeakWE,207200,6435.7,2597.83,1029712,1710824.48,1340.5,1455.049726,214480,304494.7627,1.419688375,1.661459204,2024_2nd6_Annual_Seq3
1/1/2025,BUY,OBL,Off-peak,4221948,44538.9,-10530.16,28732695.2,-19226713.09,9288.5,8799.453491,4103377.7,5441506.81,1.326104299,-0.669158008,2025_1st6_Annual_Seq4
1/1/2025,BUY,OBL,PeakWD,6892368,52135.8,-838922.86,50387398.4,-289167464.9,12113.9,11525.94959,8169867.2,15897500.19,1.945870085,-5.738884603,2025_1st6_Annual_Seq4
1/1/2025,BUY,OBL,PeakWE,2900544,51954.3,-839665.96,19737996.8,-121754551.9,11458.3,10075.10838,3120673.6,5814089.196,1.863087891,-6.168536411,2025_1st6_Annual_Seq4
1/1/2025,BUY,OPT,Off-peak,20254741,200190.7,14673.19,157638393.4,40615743.27,23209.7,39278.04355,21846665.6,4976994.657,0.227814841,0.25765134,2025_1st6_Annual_Seq4
1/1/2025,BUY,OPT,PeakWD,33351936,261341.3,22121.26,246611643.2,90060804.67,20736.5,67493.84481,24617553.6,8033905.868,0.32634867,0.365192833,2025_1st6_Annual_Seq4
1/1/2025,BUY,OPT,PeakWE,12596624,214612.7,15875.15,97438972.8,29862055.95,20556.1,53384.70717,10609260.8,2874131.205,0.270907772,0.306469322,2025_1st6_Annual_Seq4
1/1/2025,SELL,OBL,Off-peak,1299301,1878.5,2754.98,1483519.6,3924368.022,233.3,1323.734367,232264,646193.5972,2.782151333,2.645309184,2025_1st6_Annual_Seq4
1/1/2025,SELL,OBL,PeakWD,1841120,2117.7,3447.66,2331084.8,8386592.848,362.7,364.48146,431129.6,525898.6738,1.219815744,3.597721047,2025_1st6_Annual_Seq4
1/1/2025,SELL,OBL,PeakWE,506800,1686.7,1100.25,703659.2,1529740.816,283.6,-553.195573,146612.8,291624.6794,1.989080622,2.173979699,2025_1st6_Annual_Seq4
1/1/2025,SELL,OPT,Off-peak,4316959,13242,9929.07,9875564,10811939.53,2476.2,4594.948237,1681775.8,1376449.108,0.818449824,1.094817423,2025_1st6_Annual_Seq4
1/1/2025,SELL,OPT,PeakWD,5657920,14645.4,11767.31,12751664,19556208.18,2524.3,6494.857843,1948848,2260670.205,1.160003348,1.533620097,2025_1st6_Annual_Seq4
1/1/2025,SELL,OPT,PeakWE,2213456,13540.8,9169.89,5443003.2,7883899.296,2237.1,4473.841023,824545.6,751160.5485,0.910999402,1.448446566,2025_1st6_Annual_Seq4
2/1/2025,BUY,OBL,Off-peak,228095,17611.7,-2249.14,3958439.8,2638232.892,6849.9,1754.669432,1534377.6,1514177.981,0.986835301,0.666483015,2025_1st6_Annual_Seq4
2/1/2025,BUY,OBL,PeakWD,726368,22491.5,-830512.6,7214560,-256636152.5,9018.2,2447.974712,2885824,4754324.406,1.647475524,-35.57197563,2025_1st6_Annual_Seq4
2/1/2025,BUY,OBL,PeakWE,283200,23895.2,-830685.16,3081060.8,-103266233,8574.1,2050.299407,1099678.4,1726158.313,1.569693751,-33.51645413,2025_1st6_Annual_Seq4
2/1/2025,BUY,OPT,Off-peak,3165436,100219.5,5368.66,41409580.2,8807862.4,7368.5,14485.39187,1922600.1,1142259.981,0.594122502,0.212701079,2025_1st6_Annual_Seq4
2/1/2025,BUY,OPT,PeakWD,6835728,166519.5,8977.29,93334393.6,27554896.26,9091.9,31002.03436,3965057.6,1858279.388,0.468663907,0.295227678,2025_1st6_Annual_Seq4
2/1/2025,BUY,OPT,PeakWE,2165824,120256.7,5423.11,30258166.4,6932303.712,8100.6,22119.35758,1362556.8,661396.1368,0.485408122,0.229105215,2025_1st6_Annual_Seq4
2/1/2025,SELL,OBL,Off-peak,21688,702.5,402.14,160090,1053171.169,55.3,168.473162,12387.2,102502.0531,8.274836369,6.578619333,2025_1st6_Annual_Seq4
2/1/2025,SELL,OBL,PeakWD,25280,771.7,726.61,246944,2147368.64,95.4,362.002729,30528,146564.451,4.800984374,8.695771673,2025_1st6_Annual_Seq4
2/1/2025,SELL,OBL,PeakWE,9968,558.2,551.74,72041.6,514999.968,78.4,225.179691,10035.2,72208.00476,7.195472413,7.148647004,2025_1st6_Annual_Seq4
2/1/2025,SELL,OPT,Off-peak,483339,5924.3,2613.26,1784377.2,1752841.542,1364.1,1687.551847,315413.8,251743.3946,0.798136907,0.982326798,2025_1st6_Annual_Seq4
2/1/2025,SELL,OPT,PeakWD,864608,8301.9,3783.23,3407769.6,4714992.752,1288.8,2091.030666,422664,403188.6051,0.953922276,1.383600802,2025_1st6_Annual_Seq4
2/1/2025,SELL,OPT,PeakWE,230592,6836.1,2630,1233316.8,1518327.488,1172.1,1438.077713,151164.8,157216.3994,1.040033125,1.231092845,2025_1st6_Annual_Seq4
3/1/2025,BUY,OBL,Off-peak,1039195,29548.9,-5855.22,11492116.7,-12233272.65,6379.8,5624.345582,1933921,2734125.055,1.413772877,-1.064492553,2025_1st6_Annual_Seq4
3/1/2025,BUY,OBL,PeakWD,1768080,33945,-834089.88,17865252.8,-289585462.5,8266.6,6988.33138,3103145.6,5486978.835,1.768198964,-16.20942428,2025_1st6_Annual_Seq4
3/1/2025,BUY,OBL,PeakWE,776288,31548.2,-832125.52,6890412.8,-135591561.8,7423.6,5062.421954,1253793.6,2102061.81,1.676561285,-19.67829298,2025_1st6_Annual_Seq4
3/1/2025,BUY,OPT,Off-peak,4244799,115016.6,10023.72,40743206.6,23517258.02,8999.1,26230.13423,3234681.7,2744320.568,0.848405136,0.577206852,2025_1st6_Annual_Seq4
3/1/2025,BUY,OPT,PeakWD,8058352,181039.7,15829.66,84785160,53625216.38,9343,45994.40058,4285305.6,4716856.051,1.100704708,0.632483519,2025_1st6_Annual_Seq4
3/1/2025,BUY,OPT,PeakWE,2772688,132670.8,11583.58,28773534.4,17572383.87,8663.5,33984.37403,1741724.8,1615184.424,0.927347664,0.610713429,2025_1st6_Annual_Seq4
3/1/2025,SELL,OBL,Off-peak,52079,910.1,466.17,306181.9,1313478.508,149.2,71.914149,55716.4,185323.1414,3.326186571,4.289863339,2025_1st6_Annual_Seq4
3/1/2025,SELL,OBL,PeakWD,82864,895.2,767.35,397548.8,2262610.384,152.3,-19.403422,67499.2,260740.1799,3.862863263,5.691402877,2025_1st6_Annual_Seq4
3/1/2025,SELL,OBL,PeakWE,41280,785.5,538.54,169875.2,662434.56,97.9,27.426206,19964.8,94635.56876,4.740121051,3.899536601,2025_1st6_Annual_Seq4
3/1/2025,SELL,OPT,Off-peak,781818,8009.9,5324.86,2520872.5,5316469.71,1847.9,2939.166789,551425.7,664029.5988,1.204205025,2.10898001,2025_1st6_Annual_Seq4
3/1/2025,SELL,OPT,PeakWD,1288816,10014.1,7745.51,4136940.8,10250839.78,2285.2,4629.531179,907294.4,1502167.923,1.655656557,2.477879252,2025_1st6_Annual_Seq4
3/1/2025,SELL,OPT,PeakWE,436960,8300.3,5875.86,1609416,3715156.496,1877.6,3185.663985,349315.2,449278.4696,1.286169252,2.308387947,2025_1st6_Annual_Seq4
4/1/2025,BUY,OBL,Off-peak,358904,18303,-1999.26,5591123.2,3944443.968,6704.5,2013.691998,1874210.4,1958658.777,1.045058109,0.705483286,2025_1st6_Annual_Seq4
4/1/2025,BUY,OBL,PeakWD,973840,24835,-829779.16,10953203.2,-277894164.8,8491.6,3369.266837,3476310.4,7089397.654,2.039345409,-25.37104075,2025_1st6_Annual_Seq4
4/1/2025,BUY,OBL,PeakWE,386576,25285.4,-830249.64,4412224,-102665012.6,8663.1,2917.586442,1378008,2983103.212,2.164793827,-23.26831381,2025_1st6_Annual_Seq4
4/1/2025,BUY,OPT,Off-peak,1983888,83174.6,5406.03,21083772,9699092.48,6482.2,14364.93761,1716320.8,1439223.423,0.838551524,0.460026435,2025_1st6_Annual_Seq4
4/1/2025,BUY,OPT,PeakWD,3726000,140261.4,9299.1,51862646.4,28298831.68,7489.4,27421.05651,2880339.2,3063602.885,1.06362573,0.545649589,2025_1st6_Annual_Seq4
4/1/2025,BUY,OPT,PeakWE,1050576,98005.2,6693.98,13562033.6,7120018.624,6960.3,20404.39155,1056280,989825.0815,0.937085888,0.524996386,2025_1st6_Annual_Seq4
4/1/2025,SELL,OBL,Off-peak,40384,784,442.47,339781.6,980947.296,165.1,172.910689,76224,104182.335,1.366791759,2.886993575,2025_1st6_Annual_Seq4
4/1/2025,SELL,OBL,PeakWD,59488,1270.4,759.65,838284.8,4986108.864,113.7,387.471605,59510.4,214728.3735,3.608249541,5.947989113,2025_1st6_Annual_Seq4
4/1/2025,SELL,OBL,PeakWE,18400,903.7,396.01,229339.2,1081953.024,94.7,180.759832,13641.6,61338.27201,4.496413324,4.717697733,2025_1st6_Annual_Seq4
4/1/2025,SELL,OPT,Off-peak,344664,5934.3,2198.86,1435096.8,1716897.704,1227.7,1253.279078,296724.8,249676.3895,0.841440923,1.196363691,2025_1st6_Annual_Seq4
4/1/2025,SELL,OPT,PeakWD,653776,6998.1,3833.48,2655052.8,5173577.808,1578.1,2302.280742,621616,848610.6558,1.365168618,1.948578125,2025_1st6_Annual_Seq4
4/1/2025,SELL,OPT,PeakWE,171200,6140.9,2812.29,872352,1516866.544,1521.8,1732.833345,223321.6,256505.1271,1.148590764,1.738823943,2025_1st6_Annual_Seq4
5/1/2025,BUY,OBL,Off-peak,832904,30892.3,-6268.24,10384834.4,-14773887.94,7411.4,3806.578095,1862771.2,1100934.317,0.591019615,-1.422640687,2025_1st6_Annual_Seq4
5/1/2025,BUY,OBL,PeakWD,1523760,35355.8,-833834.3,15378955.2,-288493264.1,8796.6,8809.049558,3021177.6,4962757.021,1.642656499,-18.75896381,2025_1st6_Annual_Seq4
5/1/2025,BUY,OBL,PeakWE,640464,33878.9,-833634.91,6639857.6,-136599527.6,8761,5371.280102,1420134.4,2116709.235,1.490499233,-20.57265921,2025_1st6_Annual_Seq4
5/1/2025,BUY,OPT,Off-peak,3011144,104279.2,7164.95,33121865.6,16421037.81,6912.5,20065.93296,2038684,1758636.863,0.862633377,0.495776355,2025_1st6_Annual_Seq4
5/1/2025,BUY,OPT,PeakWD,5575920,173287.9,14395.59,70852084.8,46213142.98,8348.3,43981.1942,3255504,4251027.459,1.305797032,0.652248175,2025_1st6_Annual_Seq4
5/1/2025,BUY,OPT,PeakWE,2140560,132800.2,10850.39,26409280,16703761.55,7468.2,34783.21482,1382328,1556198.858,1.125781188,0.632495909,2025_1st6_Annual_Seq4
5/1/2025,SELL,OBL,Off-peak,36800,714.3,237.42,237650.4,645028.64,146,40.268464,49072,179783.0764,3.66365904,2.714191266,2025_1st6_Annual_Seq4
5/1/2025,SELL,OBL,PeakWD,46704,867.7,703.12,353606.4,1931493.984,156,161.813552,68376,210260.7142,3.07506602,5.462271,2025_1st6_Annual_Seq4
5/1/2025,SELL,OBL,PeakWE,24608,906.5,550.71,181011.2,822597.648,123.6,126.162623,23520,83732.99833,3.56007646,4.544457183,2025_1st6_Annual_Seq4
5/1/2025,SELL,OPT,Off-peak,645464,7249.3,4223.84,2236498.4,4521291.896,1308.7,2229.98725,397517.6,512584.4155,1.289463449,2.021594067,2025_1st6_Annual_Seq4
5/1/2025,SELL,OPT,PeakWD,1079904,8643,8633.94,3735614.4,12454891.68,1779,4313.861453,722164.8,1497623.363,2.073797232,3.334094568,2025_1st6_Annual_Seq4
5/1/2025,SELL,OPT,PeakWE,411760,7500.4,6909.79,1546686.4,4876565.824,1786.7,3400.67907,332412.8,578209.0558,1.73943078,3.152911815,2025_1st6_Annual_Seq4
6/1/2025,BUY,OBL,Off-peak,281760,22006.3,-3553.47,5281512,-1145856.72,8048.2,1725.035973,1931568,1440293.063,0.745660035,-0.21695619,2025_1st6_Annual_Seq4
6/1/2025,BUY,OBL,PeakWD,921648,31088.3,-831233.62,10445668.8,-272375868.2,9913.1,5390.922615,3330801.6,6118400.897,1.836915443,-26.07548386,2025_1st6_Annual_Seq4
6/1/2025,BUY,OBL,PeakWE,389376,30055.4,-831824.94,4327977.6,-117691981.8,10036.8,3895.08543,1445299.2,2103732.843,1.455569091,-27.19329734,2025_1st6_Annual_Seq4
6/1/2025,BUY,OPT,Off-peak,1497840,78185.4,4687.18,18764496,7214956.08,6278.6,11578.86617,1506864,1006940.615,0.668235896,0.384500393,2025_1st6_Annual_Seq4
6/1/2025,BUY,OPT,PeakWD,3277008,149039.6,9453.1,50077305.6,26478649.01,6820.1,29367.09016,2291553.6,2216394.53,0.967201697,0.528755465,2025_1st6_Annual_Seq4
6/1/2025,BUY,OPT,PeakWE,971856,98041.9,6578.62,14118033.6,7173222.912,6053.5,21632.03488,871704,739525.3226,0.848367476,0.508089378,2025_1st6_Annual_Seq4
6/1/2025,SELL,OBL,Off-peak,18720,711.5,260.92,170760,677064.24,86.7,83.393286,20808,118611.7205,5.70029414,3.965004919,2025_1st6_Annual_Seq4
6/1/2025,SELL,OBL,PeakWD,32592,881.2,774.06,296083.2,2406996.48,131.4,308.434168,44150.4,201107.9453,4.555065079,8.129459828,2025_1st6_Annual_Seq4
6/1/2025,SELL,OBL,PeakWE,14256,884.2,644.46,127324.8,879907.104,97.9,200.684094,14097.6,61276.69387,4.346604661,6.910728342,2025_1st6_Annual_Seq4
6/1/2025,SELL,OPT,Off-peak,303840,5340.1,2030.41,1281624,1522673.52,1318.7,1123.057234,316488,274636.87,0.867763928,1.188081309,2025_1st6_Annual_Seq4
6/1/2025,SELL,OPT,PeakWD,494928,6965.2,3273.39,2340307.2,3903330.48,1507.8,2131.927767,506620.8,795715.2072,1.570632724,1.667870987,2025_1st6_Annual_Seq4
6/1/2025,SELL,OPT,PeakWE,164304,5741.9,2654.09,826833.6,1288794.96,1525.7,1743.593944,219700.8,260748.2442,1.186833385,1.558711402,2025_1st6_Annual_Seq4
7/1/2025,BUY,OBL,Off-peak,3942294,51575.6,-12365.22,30952102.7,-32645083.92,8731.1,7610.774574,4644292.4,4103445.782,0.883545959,-1.054696808,2025_2nd6_Annual_Seq5
7/1/2025,BUY,OBL,PeakWD,5845024,58064.6,-763815.61,48504307.2,-285010669.5,12089,15439.97429,8482417.6,15706352.23,1.851636288,-5.875986813,2025_2nd6_Annual_Seq5
7/1/2025,BUY,OBL,PeakWE,2368000,52346.8,-762775.15,19034326.4,-116298565.1,11444.3,11925.57114,3597147.2,6846775.985,1.903390549,-6.109938572,2025_2nd6_Annual_Seq5
7/1/2025,BUY,OPT,Off-peak,19824410,219223.5,9378.72,188361690,30588179.6,13087.3,32956.48825,9287362.6,2530328.442,0.272448547,0.162390662,2025_2nd6_Annual_Seq5
7/1/2025,BUY,OPT,PeakWD,36400528,328703.9,52493.79,326750876.8,120355838.5,13470.3,108902.2491,11920782.4,9218738.636,0.773333354,0.368341287,2025_2nd6_Annual_Seq5
7/1/2025,BUY,OPT,PeakWE,14657296,267777.8,41833.61,132833104,38437715.44,13074.3,85069.19144,5367275.2,3117333.519,0.580803742,0.289368495,2025_2nd6_Annual_Seq5
7/1/2025,SELL,OBL,Off-peak,736609,558.8,2638.64,493432.9,1749837.799,103.4,660.342516,124460.7,150810.5709,1.211712379,3.546252791,2025_2nd6_Annual_Seq5
7/1/2025,SELL,OBL,PeakWD,1078144,751,3654.39,828464,5246783.52,106.7,280.971428,145222.4,84714.49796,0.583343189,6.333146063,2025_2nd6_Annual_Seq5
7/1/2025,SELL,OBL,PeakWE,458544,606.9,3241.86,348814.4,1924287.216,92.1,-265.250452,65720,71964.74118,1.095020407,5.516650735,2025_2nd6_Annual_Seq5
7/1/2025,SELL,OPT,Off-peak,1987798,7046.2,3519.6,6386691.5,4377764.645,774.9,1847.114752,645063.9,346264.439,0.536790912,0.685451089,2025_2nd6_Annual_Seq5
7/1/2025,SELL,OPT,PeakWD,2416880,7488.9,7247.17,7187193.6,11648431.97,1153,3587.88995,768750.4,875682.8585,1.139099061,1.620720495,2025_2nd6_Annual_Seq5
7/1/2025,SELL,OPT,PeakWE,1114912,7025.9,5739.82,3478320,4208978.672,1187.9,2795.27608,422115.2,411851.0108,0.975683915,1.210060797,2025_2nd6_Annual_Seq5
8/1/2025,BUY,OBL,Off-peak,254674,16049.3,-2189.73,4000399.4,504336.99,5828.3,1153.921653,1447027.9,1154930.066,0.798139459,0.126071659,2025_2nd6_Annual_Seq5
8/1/2025,BUY,OBL,PeakWD,883296,25167.2,-753711.35,8578563.2,-248643749.8,8531.4,3738.911237,2866550.4,4230908.64,1.475958225,-28.98431171,2025_2nd6_Annual_Seq5
8/1/2025,BUY,OBL,PeakWE,401584,25402.2,-754171.19,4083129.6,-119549864.6,7872,2979.868866,1259520,1529764.582,1.214561565,-29.27897869,2025_2nd6_Annual_Seq5
8/1/2025,BUY,OPT,Off-peak,1511833,66872.1,2654.05,16688345.3,4522630.947,6223,15124.56312,1565048,603248.8723,0.385450716,0.271005355,2025_2nd6_Annual_Seq5
8/1/2025,BUY,OPT,PeakWD,4099168,146758.1,7974.75,49605507.2,22245862.62,6566.4,28352.5869,2222312,1399274.54,0.629648105,0.448455502,2025_2nd6_Annual_Seq5
8/1/2025,BUY,OPT,PeakWE,1428112,92760.8,5660.88,14939507.2,6295075.76,5904,21091.99625,955134.4,514031.162,0.538176786,0.421371045,2025_2nd6_Annual_Seq5
8/1/2025,SELL,OBL,Off-peak,5208,164.9,200.66,40895.2,468563.264,0,10.926865,0,0,,11.45765919,2025_2nd6_Annual_Seq5
8/1/2025,SELL,OBL,PeakWD,12768,258.4,914.37,86822.4,2250924.144,17,212.615072,5712,36364.53227,6.366339682,25.92561533,2025_2nd6_Annual_Seq5
8/1/2025,SELL,OBL,PeakWE,4640,156.4,531.98,25024,611364,11.8,77.396601,1888,9422.96024,4.990974703,24.43110614,2025_2nd6_Annual_Seq5
8/1/2025,SELL,OPT,Off-peak,211275,2416.4,933.52,607129.8,437131.568,297.2,482.924525,75464.2,83113.12899,1.101358379,0.71999689,2025_2nd6_Annual_Seq5
8/1/2025,SELL,OPT,PeakWD,299056,3376.3,1585.13,1137193.6,1079973.12,640.5,1100.542774,216518.4,309112.2505,1.427648876,0.949682728,2025_2nd6_Annual_Seq5
8/1/2025,SELL,OPT,PeakWE,93392,2442.1,994.22,397984,409490.784,628.3,740.382053,101145.6,167444.5649,1.655480465,1.02891268,2025_2nd6_Annual_Seq5
9/1/2025,BUY,OBL,Off-peak,846415,30421.6,-7216.37,9810902,-17064788.62,5819.3,2980.13525,1436622.8,1172934.678,0.81645278,-1.739370001,2025_2nd6_Annual_Seq5
9/1/2025,BUY,OBL,PeakWD,1681840,40216.2,-759512.34,17508355.2,-277671643.1,8308.1,6342.391701,3114446.4,3596403.825,1.154748987,-15.85937913,2025_2nd6_Annual_Seq5
9/1/2025,BUY,OBL,PeakWE,593200,35456.6,-757592.5,6071862.4,-115199187.9,7916.1,2881.845971,1158158.4,1218008.961,1.051677353,-18.97262821,2025_2nd6_Annual_Seq5
9/1/2025,BUY,OPT,Off-peak,3627020,115153.9,5897.34,41515800.4,15540686.83,7985.9,24860.01567,2652131.6,1618543.469,0.610280225,0.374331861,2025_2nd6_Annual_Seq5
9/1/2025,BUY,OPT,PeakWD,8323040,204358.4,11990.2,98606008,45692970.62,8924.1,39428.4331,3944876.8,3197080.797,0.810438693,0.463389316,2025_2nd6_Annual_Seq5
9/1/2025,BUY,OPT,PeakWE,2646832,143252.9,7723.24,30821422.4,12505041.65,8081.4,35146.98307,1442576,993871.6907,0.688956208,0.40572565,2025_2nd6_Annual_Seq5
9/1/2025,SELL,OBL,Off-peak,13048,243.3,215.37,68485.6,395992.64,8.5,15.252836,3453.6,2557.421802,0.740508977,5.782129966,2025_2nd6_Annual_Seq5
9/1/2025,SELL,OBL,PeakWD,26992,430,331.01,172470.4,717196.272,73.4,89.112254,29336,80425.35238,2.741524147,4.158373101,2025_2nd6_Annual_Seq5
9/1/2025,SELL,OBL,PeakWE,8032,280.5,171.2,45806.4,185843.952,71.6,-43.863615,13651.2,16988.41805,1.244463347,4.05716127,2025_2nd6_Annual_Seq5
